address,japanese,korean,length
0x00DCBDFF,そのときはかくごしておけ！,그때는 각오해 둬!,24
0x00DCBE1E,ショーグンブレイクを使われるまで0x00DCBE88,をうまく使って,를 잘 활용해서
0x00DCBE4D,敵ユニットをたおせるか　ね。,적 유닛을 쓰러뜨릴 수 있을까.,41
0x00DCBE7B,対空ミサイル,대공미사일,15
0x00DCBE88,をうまく使って,을 잘 활용해서,20
0x00DCBEAD,をゆうせんして　たおすといいわ。,을 우선해서 쓰러뜨리면 좋아.,40
0x00DCBED2,次は　がんばってね！,다음엔 힘내!,17
0x00DCBEEF,さん、リョウ！,"씨, 료!",9
0x00DCBF00,聞こえる？,들려?,7
0x00DCBF12,キャサリン！,캐서린!,10
0x00DCBF21,こんどはどうしたんだ？,이번엔 또 무슨 일이야?,31
0x00DCBF3E,モップショーグンの　うらをかくことに,모프 쇼군의 허를 찌르는 데,37
0x00DCBF65,せいこうしたの！,성공했어!,13
0x00DCBF79,重要なものを　運んでいる輸送船が,중요한 것을 옮기고 있는 수송함이,46
0x00DCBF9C,このマップの　どこかにかくれているわ！,이 맵 어딘가에 숨어 있을 거야!,42
0x00DCBFC6,それを見つけ出して、やっつけるのよ！,그걸 찾아내서 해치우는 거야!,40
0x00DCBFF2,わかった！,알았어!,10
0x00DCBFFF,輸送船をやっつければいいんだな？,수송함을 해치우면 되는 거지?,40
0x00DCC030,モップショーグンは　どこかの岩礁に,몹 쇼군은 어딘가의 암초에,36
0x00DCC055,かくしていると思われるわ！,숨기고 있다고 여겨질 거야!,37
0x00DCC073,たのんだわよ！,부탁할게!,13
0x00DCC086,し、しまったなー。,"아, 실수했네.",18
0x00DCC09D,イーグルのことに気をとられすぎて,이글에게 너무 정신이 팔려서,39
0x00DCC0C0,こんなところを攻められちゃったか・・・,이런 곳을 공격당하다니...,35
0x00DCC0EB,・・・ま　なんとかなるさー！,…뭐 어떻게든 되겠지-!,31
0x00DCC10E,やー、まいったまいった。,"아, 졌다 졌어.",19
0x00DCC12B,こんなところを　攻められるとは思ってなかった,이런 곳을 공격당할 줄은 몰랐어,43
0x00DCC15A,から　ゆだんしてたよ。,그래서 방심하고 있었어.,33
0x00DCC176,モップショーグン・・・きかせてくれない？,모프 쇼군... 들려주지 않을래?,40
0x00DCC1A1,なぜ　わたしたちに戦いをしかけてきたの？,왜 우리에게 싸움을 걸어온 거야?,44
0x00DCC1CE,もう気づいてる？,벌써 눈치챘어?,20
0x00DCC1E3,この戦いの、うしろのこと。,"이 전투의, 이면의 일.",29
0x00DCC202,アスカも　ビリーも　そいつを,아스카도 빌리도 그 녀석을,36
0x00DCC221,ひっぱりだそうとしてたんだよ。,끌어내려 하고 있었던 거야.,37
0x00DCC246,うしろ？？？,뒤???,6
0x00DCC25A,ぼくたちは　アスカたちの動きを　さとられない,우리는 아스카 일행의 움직임을 들키지 않아,59
0x00DCC289,ようにしなくちゃいけなかった。,하지 않으면 안 됐었어.,31
0x00DCC2AC,だから、こんなはでな戦いをして、敵の目を,그래서 이렇게 요란한 싸움을 벌여 적의 시선을,63
0x00DCC2D7,ごまかそうとしてたわけだね。,속이려고 했던 거구나.,30
0x00DCC2F8,でも　もうこれでさいご。,하지만 이제 이게 마지막이야.,40
0x00DCC313,何かつかんだみたいだよ。,뭔가 알아낸 것 같아.,28
0x00DCC32F,ぼくも　じゅんびができしだい　さんかしたい,나도 준비가 되는 대로 참가하고 싶어,50
0x00DCC35C,んだけど・・・,그렇긴 한데...,19
0x00DCC36E,グリーンアースで、まだやることがあるんだ。,,42
0x00DCC39D,だから、言いにくんだけど・・・,그래서 말하기 어렵지만...,35
0x00DCC3C2,もちろん！,물론!,7
0x00DCC3D1,言われなくても助けにいくぞ！,말 안 해도 도우러 갈게!,32
0x00DCC3FA,は、どこかの岩礁にかくれている,"는, 어딘가의 암초에 숨어 있는",41
0x00DCC41B,と見るべきね。,로 봐야겠네.,17
0x00DCC42E,岩礁はとなりあわないかぎり　見ることの,암초는 서로 인접해 있지 않으면 볼 수,51
0x00DCC457,できない地形だから　ね。,이동할 수 없는 지형이니까.,37
0x00DCC474,さいわい　こっちには,다행히 이쪽에는,22
0x00DCC495,２ユニットもいるわ！,유닛이 2개나 있어!,25
0x00DCC4AE,もぐったまま　あっちこっちの岩礁に,잠수한 채 여기저기 암초에,36
0x00DCC4D3,さがしにいくのが　安全なやりかた　ね。,찾으러 가는 게 안전한 방법이야.,44
0x00DCC4FD,次は　がんばってね！,다음엔 힘내!,17
0x00DCC516,くそっ！,젠장!,7
0x00DCC523,イエローコメットにつづいて,옐로코멧에 이어,22
0x00DCC540,グリーンアースまで・・・,그린 어스까지...,22
0x00DCC55D,通りすぎようとしただけで、,"지나가려고 했을 뿐인데,",33
0x00DCC57A,なぜ攻撃をしかけてくるんだ？,왜 공격을 걸어오는 거지?,34
0x00DCC59A,とくにナカが悪くなったとも,특별히 사이가 나빠진 것도,36
0x00DCC5B7,聞いてないぞ？！,못 들었다고?!,18
0x00DCC5CE,わからないわ。,모르겠어.,13
0x00DCC5E0,それにしても、ショーグンは、モップ・・・,"그건 그렇고, 쇼군은 모프...",37
0x00DCC60B,くろうしそうね。,고생 좀 하겠네.,21
0x00DCC622,何かしってるのか？,뭔가 알고 있는 거야?,28
0x00DCC63A,海で　勝てる人は　なかなかいない,바다에서 이길 수 있는 사람은 좀처럼 없어,57
0x00DCC65D,という話よ。,라는 얘기야.,17
0x00DCC66E,海ユニットがとっても強いとか。,해상 유닛이 아주 강하다든가.,40
0x00DCC692,いいなー！　マックスは出撃させてもらえて！,좋겠다! 맥스는 출격하게 해 줘서!,45
0x00DCC6CD,こういう　しょうめんしょうぶは,이런 정면 승부는,23
0x00DCC6EE,オレにまかせな！,나한테 맡겨!,17
0x00DCC703,ここは　敵をぜんめつさせたら勝ちだ！,여긴 적을 전멸시키면 승리다!,40
0x00DCC72C,たのんだぜ、,"부탁한다,",13
0x00DCC742,さーてと。,자 그럼.,11
0x00DCC751,あのことが、ほんとにレッドスターのしわざか,그 일이 정말 레드스타의 소행인지,46
0x00DCC77E,どうか、まずはみきわめないとね。,"인지, 우선 잘 살펴봐야지.",35
0x00DCC7A3,じゃ、いこーっと！,"그럼, 가볼까!",18
0x00DCC7BA,さすがだね。,역시야.,10
0x00DCC7C9,今回はぼくの負けだよ。,이번엔 내가 졌어.,24
0x00DCC7E6,グリーンアースのショーグンかっ？,그린어스의 쇼군인가?,29
0x00DCC80E,そうだよ。,그래.,7
0x00DCC81D,ちょっと　たしかめたいことがあったんだけど,좀 확인하고 싶은 게 있었는데,40
0x00DCC84A,これでかくしんにかわった。,이걸로 확신으로 바뀌었다.,36
0x00DCC869,じゃ　またねー！,그럼 또 봐!,15
0x00DCC87E,・・・もうあんなところに・・・,···벌써 저런 곳에···,32
0x00DCC8A2,モップのショーグンブレイクは強力よね・・・,모프의 쇼군 브레이크는 강력하지...,48
0x00DCC8D1,ショーグンブレイクを使われる前に,쇼군 브레이크를 당하기 전에,39
0x00DCC8F4,てきの主力をやっつけちゃわないとね。,적의 주력을 해치워 버려야 해.,41
0x00DCC91D,ショーグンを　リョウにするのもよいかもよ？,쇼군을 료로 하는 것도 좋을지 몰라.,48
0x00DCC94B,次は　がんばってね！,다음엔 힘내!,17
0x00DCC967,さん！　今0x00DCCA6E,な、なんだと？！,"뭐, 뭐라고?!"
0x00DCC992,オレに　ちょくせつってことは、敵をぜんめつ,"나한테 직접 덤빈다는 건, 적을 전멸",48
0x00DCC9BF,させればいい　ってやつだな！,시키면 된다는 거잖아!,30
0x00DCC9E0,そんなもの、オレにかかればらくしょうだぜ！,그런 건 내가 나서면 식은 죽 먹기지!,49
0x00DCCA12,それだけじゃないの！,그것뿐만이 아니야!,26
0x00DCCA48,ちかくにいることがわかったの！,근처에 있다는 걸 알았어!,34
0x00DCCA6E,な、なんだと？！,"뭐, 뭐라고?!",16
0x00DCCA86,だから、できるだけ早くやっつけちゃわないと,그러니까 최대한 빨리 해치워 버려야,42
0x00DCCAB3,こちらの負けよ！,우리가 졌어!,17
0x00DCCAC8,そう・・・１５日以内に,그래... 15일 이내에,25
0x00DCCAE1,ぜんめつさせるのよ！,전멸시키는 거야!,23
0x00DCCB1F,つきかよ。,동행이군.,13
0x00DCCB2E,わかった！,알았어!,10
0x00DCCB3E,、オレをうまく,", 나를 잘",12
0x00DCCB4F,使ってくれよ！,써 줘!,8
0x00DCCB62,うーん　おしかったなあ。,"음, 아까웠네.",18
0x00DCCB7F,もうちょっと　ゆっくりきてくれたら,조금만 더 천천히 와 줬으면,37
0x00DCCBA4,大部隊で　あいてできたのに。,대부대로 상대할 수 있었는데.,40
0x00DCCBC5,ま、もうすこししたらくるから、それまで,"뭐, 조금만 더 있으면 올 테니 그때까지",52
0x00DCCBEE,じかんをのばせたら　こっちの勝ちだね。,시간을 끌 수 있다면 이쪽의 승리야.,48
0x00DCCC19,じゃ、いこーっと！,"그럼, 가볼까!",18
0x00DCCC32,ま　まけちゃったか・・・,"지, 져 버렸나...",21
0x00DCCC4F,ここは　逃げるが勝ちっ！,여긴 도망치는 게 상책이야!,37
0x00DCCC6E,じかんせいげんがあるとはいえ、つっこむ,시간 제한이 있다고는 해도 무턱대고,49
0x00DCCC97,だけじゃ　モップには勝てないわ。,만으로는 모프에게 못 이겨.,37
0x00DCCCBC,ここは　視界の広いユニットを前に出して,여기는 시야가 넓은 유닛을 앞으로 내보내서,59
0x00DCCCE5,かくにんしつつ進む・・・,확인하면서 나아간다...,31
0x00DCCD02,という　ほかのサクテキマップと同じように,이라는 다른 색적 맵과 마찬가지로,46
0x00DCCD2D,進めるのが　一番いいわ。,전진하는 게 가장 좋아.,31
0x00DCCD4A,次は　がんばってね！,다음엔 힘내!,10x00DCCE0D
0x00DCCD66,この部隊は、イーグルだな。,이 부대는 이글이군.,27
0x00DCCD85,さすがだぜ、キッチリいろいろなユニットを,"역시 대단해, 여러 유닛을 빈틈없이",47
0x00DCCDB0,そろえてきてやがる！,갖춰 오고 있잖아!,24
0x00DCCDC9,だが0x00DCD066,だが　やることに　すじはとおっている。,하지만 하는 일에는 나름의 이치가 있다.
0x00DCCDF6,オレはまけねえぜ！,난 지지 않아!,18
0x00DCCE0D,それに　なぜリョウをねらうのか・・・,게다가 왜 료우를 노리는 건지...,43
0x00DCCE36,そのあたりをきっちり　きかねえと,그 부분을 확실히 듣지 않으면,40
0x00DCCE59,いけないからな。,가면 안 되니까.,21
0x00DCCE6E,たのんだぜ、,"부탁한다,",13
0x00DCCE86,モップはああ言ったが,모프는 그렇게 말했지만,32
0x00DCCE9F,おれはまだしんじられぬ！,나는 아직 믿을 수 없다!,32
0x00DCCECA,さあ　おしえてもらうぞ！,"자, 이제 말해 줘야겠어!",32
0x00DCCEE5,何でオレたち・・・リョウをねらうんだ！,왜 우리가... 료를 노리는 거야!,41
0x00DCCF12,・・・いいだろう　おしえてやる。,"...좋아, 가르쳐주마.",27
0x00DCCF37,リョウは　われら　グリーンアースを,료우는 우리 그린어스를,32
0x00DCCF5C,おそってきたんだ！,습격해 온 거야!,21
0x00DCCF8A,あのときのおまえのかお　このイーグル,"그때의 네 얼굴, 이 이글",32
0x00DCCFB1,ひとときたりとも　忘れたことはないっ！,한순간도 잊은 적이 없다!,34
0x00DCCFDE,おいおい　ちょっとまてよ！,어이어이 잠깐 기다려!,30
0x00DCCFFB,リョウがそんなことするわけねえだろ？,료우가 그런 짓을 할 리 없잖아?,42
0x00DCD024,こいつは　なーんにも考えてねえやつだ！,이 녀석은 아무 생각도 없는 놈이야!,48
0x00DCD066,だが　やることに　すじはとおっている。,하지만 하는 일에는 나름의 일관성이 있다.,57
0x00DCD090,りゆうもなく　おそうなんてこと,이유도 없이 습격하다니,32
0x00DCD0B1,するわけねえ！,할 리가 없어!,18
0x00DCD0C6,・・・いいだろう　こんかいはおまえの,"...좋아, 이번에는 너의",30
0x00DCD0ED,そのことば　信じてやろう。,그 말  믿어주지.,22
0x00DCD10B,・・・しかしまだ　うたがってない,...하지만 아직 의심하지 않는,39
0x00DCD12E,わけじゃない。,건 아니야.,14
0x00DCD141,しんじつ　おまえがやったなら　リョウ！,"정말 네가 한 짓이라면, 료!",36
0x00DCD16A,そのときはかくごしておけ！,그땐 각오해 둬라!,24
0x00DCD18A,ショーグンブレイクを使われるまでに　どれだけ,쇼군 브레이크를 쓰기 전까지 얼마나,49
0x00DCD1B9,敵ユニットをたおせるか　ね。,적 유닛을 쓰러뜨릴 수 있을지네.,44
0x00DCD1E7,対空ミサイル,대공미사일,15
0x00DCD1F4,をうまく使って,를 잘 활용해서,20
0x00DCD219,をゆうせんして　たおすといいわ。,을 우선해서 쓰러뜨리면 좋아.,40
0x00DCD23E,次は　がんばってね！,다음엔 힘내!,17
0x00DCD25A,モップといえば海ユニット！,모프라고 하면 해상 유닛!,34
0x00DCD277,みてるだけでも、たのしいぞっ！,"보는 것만으로도, 즐겁다고!",37
0x00DCD29A,イーグルのことといい、モップショーグンが戦い,"이글 일도 그렇고, 모프 쇼군이 전투를",51
0x00DCD2C9,をいどんでくるのも　何かわけがありそうね。,도전해 오는 데에는 뭔가 이유가 있을 것 같네.,62
0x00DCD2FA,なら、ちょっとは手をぬいてほしい0x00DCD329,そうもいかねえか。,그렇게는 안 되겠지.
0x00DCD329,そうもいかねえか。,그렇게는 안 되겠군.,27
0x00DCD342,また　輸送船がやられちゃったら　終わり,또 수송선이 당하면 끝이야,36
0x00DCD36B,というマップで　むかえうってきてるしねえ。,라는 맵에서 맞아 싸우고 있으니까 말이야.,57
