address,japanese,korean,char_count,frequency,status,notes
0x00DF2B9C,戦闘アニメと占領アニメ,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2BB3,を表示します,을 표시함,6,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DF2BC0,戦闘アニメのみ,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2BCF,を表示します,을 표시함,6,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DF2BDC,プレイヤーのみ,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2BEB,戦闘アニメを表示します,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2C04,アニメを表示しません,애니 표시 안 함,10,6,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_003.csv
0x00DF2C1C,ユニット最大数５０台に達しているので、,"부대 최대 수 50대에 도달해서,",19,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2C43,これ以上生産できません,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2C5C,キャサリン,캐서린,5,9,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2C68,リョウ,료,3,5,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_004.csv
0x00DF2C70,マックス,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2C7C,ホイップ,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2C88,ドミノ,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2C90,ビリー,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2C98,キクチヨ,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2CA4,アスカ,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2CAC,イーグル,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2CB8,モップ,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2CC0,ヘルボウズ,헬보우즈,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2CCC,ヘルボウズ,헬보우즈,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2D07,　ニガテなモノもとくになく、,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2D26,　どんな状況でも戦える,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2D3F,　ショーグン。,미상,7,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2D52,　　　ハイパーリペア！,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2D70,　　全ユニットのＨＰを,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2D89,　　２ずつ補充できる。,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2DA6,明るく元気がとりえの少年。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2DC3,食べ物は、なんでも好き。,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2DDE,　　　　　メカ,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2DEF,　　　　　早おき,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2E02,メカのことなら　,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2E15,ぼくにまかせろ！,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2E3A,バズーカ兵,바주카병,5,63,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2E45,の能力が,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2E50,　高いほか、輸送するユニット,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2E6F,　の移動力が高い。,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2E84,　その他の直接攻撃ユニット,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2EA1,　の攻撃力は低い。,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2EBA,　　　ウィニングマーチ！,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2EE0,バズーカ兵,바주카병,5,63,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2EF0,　移動力がのびる。,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2F05,　さらに、,"추가로,",5,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2F18,バズーカ兵,바주카병,5,63,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2F28,　移動できる地形の、移動,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2F43,　コストがすべて１になる。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2F62,特殊部隊　しゅっしん。,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2F7B,せきにんかんが強い。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2F92,　　　　　イチゴショート,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2FAD,　　　　　なよなよした男,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2FC8,よろしくね！,미상,6,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2FE3,　直接攻撃できるユニットの,미상,13,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3000,　攻撃力が高い。,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3013,　しかし、間接攻撃ユニット,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3030,　の攻撃力が低いほか、,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3049,　射程も短い。,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF305E,　　　マキシマムブロウ！,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF307E,　直接攻撃できるユニットの,미상,13,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF309B,　能力がさらにアップする。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF30BA,リョウ達の　たよりになる,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF30D5,おにいさん。,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF30E4,　　　　　強いやつ,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF30F9,　　　　　べんきょう,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3110,オレのでばんだぜ！,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3133,　ひょうじゅんタイプの,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF314C,　ショーグン。,미상,7,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF315D,　ただ、なぜかラッキーな,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3178,　ことがよくおきる。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3192,　　　ミラクルチャンス！,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF31B2,　いつもより、さらに,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF31C9,　ラッキーなことがおきる,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF31E4,　かも？？？,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF31F6,じつはそうとうの　実力者。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3213,おこらせると・・・,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3228,　　　　　手のかかる生徒,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3243,　　　　　ホイップ,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3258,たまには　私の話も,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF326D,ききにきてね。,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF3287,　雨に弱く、雪に強い,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF329E,　ショーグン。,미상,7,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF32AF,　その他の能力は、とくに弱い,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF32CE,　ところも強いところもない。,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
